area_id,area_name,parameter_id,parameter_description,datetime,value_type,value_text
501528,Salakan,wd,Wind direction,202406180000,,SSW
501528,Salakan,wd,Wind direction,202406180000,,20230
501528,Salakan,wd,Wind direction,202406180600,,180
501528,Salakan,wd,Wind direction,202406180600,,S
501528,Salakan,wd,Wind direction,202406180600,,18000
501528,Salakan,wd,Wind direction,202406181200,,180
501528,Salakan,wd,Wind direction,202406181200,,S
501528,Salakan,wd,Wind direction,202406181200,,18000
501528,Salakan,wd,Wind direction,202406181800,,180
501528,Salakan,wd,Wind direction,202406181800,,S
501528,Salakan,wd,Wind direction,202406181800,,18000
501528,Salakan,wd,Wind direction,202406190000,,202.5
501528,Salakan,wd,Wind direction,202406190000,,SSW
501528,Salakan,wd,Wind direction,202406190000,,20230
501528,Salakan,wd,Wind direction,202406190600,,180
501528,Salakan,wd,Wind direction,202406190600,,S
501528,Salakan,wd,Wind direction,202406190600,,18000
501528,Salakan,wd,Wind direction,202406191200,,180
501528,Salakan,wd,Wind direction,202406191200,,S
501528,Salakan,wd,Wind direction,202406191200,,18000
501528,Salakan,wd,Wind direction,202406191800,,202.5
501528,Salakan,wd,Wind direction,202406191800,,SSW
501528,Salakan,wd,Wind direction,202406191800,,20230
501528,Salakan,wd,Wind direction,202406200000,,180
501528,Salakan,wd,Wind direction,202406200000,,S
501528,Salakan,wd,Wind direction,202406200000,,18000
501528,Salakan,wd,Wind direction,202406200600,,180
501528,Salakan,wd,Wind direction,202406200600,,S
501528,Salakan,wd,Wind direction,202406200600,,18000
501528,Salakan,wd,Wind direction,202406201200,,157.5
501528,Salakan,wd,Wind direction,202406201200,,SSE
501528,Salakan,wd,Wind direction,202406201200,,15730
501528,Salakan,wd,Wind direction,202406201800,,202.5
501528,Salakan,wd,Wind direction,202406201800,,SSW
501528,Salakan,wd,Wind direction,202406201800,,20230
501528,Salakan,ws,Wind speed,202406180000,,5
501528,Salakan,ws,Wind speed,202406180000,,5.75389725
501528,Salakan,ws,Wind speed,202406180000,,9.26
501528,Salakan,ws,Wind speed,202406180000,,2.57222222
501528,Salakan,ws,Wind speed,202406180600,,10
501528,Salakan,ws,Wind speed,202406180600,,11.5077945
501528,Salakan,ws,Wind speed,202406180600,,18.52
501528,Salakan,ws,Wind speed,202406180600,,5.14444444
501528,Salakan,ws,Wind speed,202406181200,,5
501528,Salakan,ws,Wind speed,202406181200,,5.75389725
501528,Salakan,ws,Wind speed,202406181200,,9.26
501528,Salakan,ws,Wind speed,202406181200,,2.57222222
501528,Salakan,ws,Wind speed,202406181800,,5
501528,Salakan,ws,Wind speed,202406181800,,5.75389725
501528,Salakan,ws,Wind speed,202406181800,,9.26
501528,Salakan,ws,Wind speed,202406181800,,2.57222222
501528,Salakan,ws,Wind speed,202406190000,,10
501528,Salakan,ws,Wind speed,202406190000,,11.5077945
501528,Salakan,ws,Wind speed,202406190000,,18.52
501528,Salakan,ws,Wind speed,202406190000,,5.14444444
501528,Salakan,ws,Wind speed,202406190600,,10
501528,Salakan,ws,Wind speed,202406190600,,11.5077945
501528,Salakan,ws,Wind speed,202406190600,,18.52
501528,Salakan,ws,Wind speed,202406190600,,5.14444444
501528,Salakan,ws,Wind speed,202406191200,,5
501528,Salakan,ws,Wind speed,202406191200,,5.75389725
501528,Salakan,ws,Wind speed,202406191200,,9.26
501528,Salakan,ws,Wind speed,202406191200,,2.57222222
501528,Salakan,ws,Wind speed,202406191800,,5
501528,Salakan,ws,Wind speed,202406191800,,5.75389725
501528,Salakan,ws,Wind speed,202406191800,,9.26
501528,Salakan,ws,Wind speed,202406191800,,2.57222222
501528,Salakan,ws,Wind speed,202406200000,,5
501528,Salakan,ws,Wind speed,202406200000,,5.75389725
501528,Salakan,ws,Wind speed,202406200000,,9.26
501528,Salakan,ws,Wind speed,202406200000,,2.57222222
501528,Salakan,ws,Wind speed,202406200600,,10
501528,Salakan,ws,Wind speed,202406200600,,11.5077945
501528,Salakan,ws,Wind speed,202406200600,,18.52
501528,Salakan,ws,Wind speed,202406200600,,5.14444444
501528,Salakan,ws,Wind speed,202406201200,,5
501528,Salakan,ws,Wind speed,202406201200,,5.75389725
501528,Salakan,ws,Wind speed,202406201200,,9.26
501528,Salakan,ws,Wind speed,202406201200,,2.57222222
501528,Salakan,ws,Wind speed,202406201800,,5
501528,Salakan,ws,Wind speed,202406201800,,5.75389725
501528,Salakan,ws,Wind speed,202406201800,,9.26
501528,Salakan,ws,Wind speed,202406201800,,2.57222222
5002257,Sigi Biromaru,hu,Humidity,202406180000,,95
5002257,Sigi Biromaru,hu,Humidity,202406180600,,70
5002257,Sigi Biromaru,hu,Humidity,202406181200,,100
5002257,Sigi Biromaru,hu,Humidity,202406181800,,100
5002257,Sigi Biromaru,hu,Humidity,202406190000,,95
5002257,Sigi Biromaru,hu,Humidity,202406190600,,90
5002257,Sigi Biromaru,hu,Humidity,202406191200,,100
5002257,Sigi Biromaru,hu,Humidity,202406191800,,95
5002257,Sigi Biromaru,hu,Humidity,202406200000,,90
5002257,Sigi Biromaru,hu,Humidity,202406200600,,70
5002257,Sigi Biromaru,hu,Humidity,202406201200,,95
5002257,Sigi Biromaru,hu,Humidity,202406201800,,95
5002257,Sigi Biromaru,humax,Max humidity,202406181200,,100
5002257,Sigi Biromaru,humax,Max humidity,202406191200,,100
5002257,Sigi Biromaru,humax,Max humidity,202406201200,,95
5002257,Sigi Biromaru,tmax,Max temperature,202406181200,,28
5002257,Sigi Biromaru,tmax,Max temperature,202406181200,,82.4
5002257,Sigi Biromaru,tmax,Max temperature,202406191200,,28
5002257,Sigi Biromaru,tmax,Max temperature,202406191200,,82.4
5002257,Sigi Biromaru,tmax,Max temperature,202406201200,,29
5002257,Sigi Biromaru,tmax,Max temperature,202406201200,,84.2
5002257,Sigi Biromaru,humin,Min humidity,202406181200,,70
5002257,Sigi Biromaru,humin,Min humidity,202406191200,,75
5002257,Sigi Biromaru,humin,Min humidity,202406201200,,70
5002257,Sigi Biromaru,tmin,Min temperature,202406181200,,23
5002257,Sigi Biromaru,tmin,Min temperature,202406181200,,73.4
5002257,Sigi Biromaru,tmin,Min temperature,202406191200,,21
5002257,Sigi Biromaru,tmin,Min temperature,202406191200,,69.8
5002257,Sigi Biromaru,tmin,Min temperature,202406201200,,21
5002257,Sigi Biromaru,tmin,Min temperature,202406201200,,69.8
5002257,Sigi Biromaru,t,Temperature,202406180000,,23
5002257,Sigi Biromaru,t,Temperature,202406180000,,73.4
5002257,Sigi Biromaru,t,Temperature,202406180600,,28
5002257,Sigi Biromaru,t,Temperature,202406180600,,82.4
5002257,Sigi Biromaru,t,Temperature,202406181200,,23
5002257,Sigi Biromaru,t,Temperature,202406181200,,73.4
5002257,Sigi Biromaru,t,Temperature,202406181800,,22
5002257,Sigi Biromaru,t,Temperature,202406181800,,71.6
5002257,Sigi Biromaru,t,Temperature,202406190000,,22
5002257,Sigi Biromaru,t,Temperature,202406190000,,71.6
5002257,Sigi Biromaru,t,Temperature,202406190600,,24
5002257,Sigi Biromaru,t,Temperature,202406190600,,75.2
5002257,Sigi Biromaru,t,Temperature,202406191200,,23
5002257,Sigi Biromaru,t,Temperature,202406191200,,73.4
5002257,Sigi Biromaru,t,Temperature,202406191800,,21
5002257,Sigi Biromaru,t,Temperature,202406191800,,69.8
5002257,Sigi Biromaru,t,Temperature,202406200000,,23
5002257,Sigi Biromaru,t,Temperature,202406200000,,73.4
5002257,Sigi Biromaru,t,Temperature,202406200600,,29
5002257,Sigi Biromaru,t,Temperature,202406200600,,84.2
5002257,Sigi Biromaru,t,Temperature,202406201200,,24
5002257,Sigi Biromaru,t,Temperature,202406201200,,75.2
5002257,Sigi Biromaru,t,Temperature,202406201800,,22
5002257,Sigi Biromaru,t,Temperature,202406201800,,71.6
5002257,Sigi Biromaru,weather,Weather,202406180000,,60
5002257,Sigi Biromaru,weather,Weather,202406180600,,60
5002257,Sigi Biromaru,weather,Weather,202406181200,,3
5002257,Sigi Biromaru,weather,Weather,202406181800,,95
5002257,Sigi Biromaru,weather,Weather,202406190000,,60
5002257,Sigi Biromaru,weather,Weather,202406190600,,95
5002257,Sigi Biromaru,weather,Weather,202406191200,,60
5002257,Sigi Biromaru,weather,Weather,202406191800,,1
5002257,Sigi Biromaru,weather,Weather,202406200000,,1
5002257,Sigi Biromaru,weather,Weather,202406200600,,1
5002257,Sigi Biromaru,weather,Weather,202406201200,,3
5002257,Sigi Biromaru,weather,Weather,202406201800,,1
5002257,Sigi Biromaru,wd,Wind direction,202406180000,,0
5002257,Sigi Biromaru,wd,Wind direction,202406180000,,VARIABLE
5002257,Sigi Biromaru,wd,Wind direction,202406180000,,000
5002257,Sigi Biromaru,wd,Wind direction,202406180600,,22.5
5002257,Sigi Biromaru,wd,Wind direction,202406180600,,NNE
5002257,Sigi Biromaru,wd,Wind direction,202406180600,,2230
5002257,Sigi Biromaru,wd,Wind direction,202406181200,,337.5
5002257,Sigi Biromaru,wd,Wind direction,202406181200,,NNW
5002257,Sigi Biromaru,wd,Wind direction,202406181200,,33730
5002257,Sigi Biromaru,wd,Wind direction,202406181800,,0
5002257,Sigi Biromaru,wd,Wind direction,202406181800,,VARIABLE
5002257,Sigi Biromaru,wd,Wind direction,202406181800,,000
5002257,Sigi Biromaru,wd,Wind direction,202406190000,,202.5
5002257,Sigi Biromaru,wd,Wind direction,202406190000,,SSW
5002257,Sigi Biromaru,wd,Wind direction,202406190000,,20230
5002257,Sigi Biromaru,wd,Wind direction,202406190600,,22.5
5002257,Sigi Biromaru,wd,Wind direction,202406190600,,NNE
5002257,Sigi Biromaru,wd,Wind direction,202406190600,,2230
5002257,Sigi Biromaru,wd,Wind direction,202406191200,,0
5002257,Sigi Biromaru,wd,Wind direction,202406191200,,VARIABLE
5002257,Sigi Biromaru,wd,Wind direction,202406191200,,000
5002257,Sigi Biromaru,wd,Wind direction,202406191800,,180
5002257,Sigi Biromaru,wd,Wind direction,202406191800,,S
5002257,Sigi Biromaru,wd,Wind direction,202406191800,,18000
5002257,Sigi Biromaru,wd,Wind direction,202406200000,,0
5002257,Sigi Biromaru,wd,Wind direction,202406200000,,VARIABLE
5002257,Sigi Biromaru,wd,Wind direction,202406200000,,000
5002257,Sigi Biromaru,wd,Wind direction,202406200600,,0
5002257,Sigi Biromaru,wd,Wind direction,202406200600,,VARIABLE
5002257,Sigi Biromaru,wd,Wind direction,202406200600,,000
5002257,Sigi Biromaru,wd,Wind direction,202406201200,,0
5002257,Sigi Biromaru,wd,Wind direction,202406201200,,VARIABLE
5002257,Sigi Biromaru,wd,Wind direction,202406201200,,000
5002257,Sigi Biromaru,wd,Wind direction,202406201800,,135
5002257,Sigi Biromaru,wd,Wind direction,202406201800,,SE
5002257,Sigi Biromaru,wd,Wind direction,202406201800,,13500
5002257,Sigi Biromaru,ws,Wind speed,202406180000,,0
5002257,Sigi Biromaru,ws,Wind speed,202406180000,,0
5002257,Sigi Biromaru,ws,Wind speed,202406180000,,0
5002257,Sigi Biromaru,ws,Wind speed,202406180000,,0
5002257,Sigi Biromaru,ws,Wind speed,202406180600,,5
5002257,Sigi Biromaru,ws,Wind speed,202406180600,,5.75389725
5002257,Sigi Biromaru,ws,Wind speed,202406180600,,9.26
5002257,Sigi Biromaru,ws,Wind speed,202406180600,,2.57222222
5002257,Sigi Biromaru,ws,Wind speed,202406181200,,2
5002257,Sigi Biromaru,ws,Wind speed,202406181200,,2.3015589
5002257,Sigi Biromaru,ws,Wind speed,202406181200,,3.704
5002257,Sigi Biromaru,ws,Wind speed,202406181200,,1.028888888
5002257,Sigi Biromaru,ws,Wind speed,202406181800,,0
5002257,Sigi Biromaru,ws,Wind speed,202406181800,,0
5002257,Sigi Biromaru,ws,Wind speed,202406181800,,0
5002257,Sigi Biromaru,ws,Wind speed,202406181800,,0
5002257,Sigi Biromaru,ws,Wind speed,202406190000,,2
5002257,Sigi Biromaru,ws,Wind speed,202406190000,,2.3015589
5002257,Sigi Biromaru,ws,Wind speed,202406190000,,3.704
5002257,Sigi Biromaru,ws,Wind speed,202406190000,,1.028888888
5002257,Sigi Biromaru,ws,Wind speed,202406190600,,2
5002257,Sigi Biromaru,ws,Wind speed,202406190600,,2.3015589
5002257,Sigi Biromaru,ws,Wind speed,202406190600,,3.704
5002257,Sigi Biromaru,ws,Wind speed,202406190600,,1.028888888
5002257,Sigi Biromaru,ws,Wind speed,202406191200,,0
5002257,Sigi Biromaru,ws,Wind speed,202406191200,,0
5002257,Sigi Biromaru,ws,Wind speed,202406191200,,0
5002257,Sigi Biromaru,ws,Wind speed,202406191200,,0
5002257,Sigi Biromaru,ws,Wind speed,202406191800,,2
5002257,Sigi Biromaru,ws,Wind speed,202406191800,,2.3015589
5002257,Sigi Biromaru,ws,Wind speed,202406191800,,3.704
5002257,Sigi Biromaru,ws,Wind speed,202406191800,,1.028888888
5002257,Sigi Biromaru,ws,Wind speed,202406200000,,0
5002257,Sigi Biromaru,ws,Wind speed,202406200000,,0
5002257,Sigi Biromaru,ws,Wind speed,202406200000,,0
5002257,Sigi Biromaru,ws,Wind speed,202406200000,,0
5002257,Sigi Biromaru,ws,Wind speed,202406200600,,0
5002257,Sigi Biromaru,ws,Wind speed,202406200600,,0
5002257,Sigi Biromaru,ws,Wind speed,202406200600,,0
5002257,Sigi Biromaru,ws,Wind speed,202406200600,,0
5002257,Sigi Biromaru,ws,Wind speed,202406201200,,0
5002257,Sigi Biromaru,ws,Wind speed,202406201200,,0
5002257,Sigi Biromaru,ws,Wind speed,202406201200,,0
5002257,Sigi Biromaru,ws,Wind speed,202406201200,,0
5002257,Sigi Biromaru,ws,Wind speed,202406201800,,2
5002257,Sigi Biromaru,ws,Wind speed,202406201800,,2.3015589
5002257,Sigi Biromaru,ws,Wind speed,202406201800,,3.704
5002257,Sigi Biromaru,ws,Wind speed,202406201800,,1.028888888
501529,Toli Toli,hu,Humidity,202406180000,,90
501529,Toli Toli,hu,Humidity,202406180600,,85
501529,Toli Toli,hu,Humidity,202406181200,,95
501529,Toli Toli,hu,Humidity,202406181800,,90
501529,Toli Toli,hu,Humidity,202406190000,,90
501529,Toli Toli,hu,Humidity,202406190600,,90
501529,Toli Toli,hu,Humidity,202406191200,,95
501529,Toli Toli,hu,Humidity,202406191800,,90
501529,Toli Toli,hu,Humidity,202406200000,,95
501529,Toli Toli,hu,Humidity,202406200600,,80
501529,Toli Toli,hu,Humidity,202406201200,,95
501529,Toli Toli,hu,Humidity,202406201800,,90
501529,Toli Toli,humax,Max humidity,202406181200,,95
501529,Toli Toli,humax,Max humidity,202406191200,,95
501529,Toli Toli,humax,Max humidity,202406201200,,95
501529,Toli Toli,tmax,Max temperature,202406181200,,27
501529,Toli Toli,tmax,Max temperature,202406181200,,80.6
501529,Toli Toli,tmax,Max temperature,202406191200,,25
501529,Toli Toli,tmax,Max temperature,202406191200,,77
501529,Toli Toli,tmax,Max temperature,202406201200,,27
501529,Toli Toli,tmax,Max temperature,202406201200,,80.6
501529,Toli Toli,humin,Min humidity,202406181200,,80
501529,Toli Toli,humin,Min humidity,202406191200,,85
501529,Toli Toli,humin,Min humidity,202406201200,,75
501529,Toli Toli,tmin,Min temperature,202406181200,,22
501529,Toli Toli,tmin,Min temperature,202406181200,,71.6
501529,Toli Toli,tmin,Min temperature,202406191200,,21
501529,Toli Toli,tmin,Min temperature,202406191200,,69.8
501529,Toli Toli,tmin,Min temperature,202406201200,,21
501529,Toli Toli,tmin,Min temperature,202406201200,,69.8
501529,Toli Toli,t,Temperature,202406180000,,24
501529,Toli Toli,t,Temperature,202406180000,,75.2
501529,Toli Toli,t,Temperature,202406180600,,26
501529,Toli Toli,t,Temperature,202406180600,,78.8
501529,Toli Toli,t,Temperature,202406181200,,23
501529,Toli Toli,t,Temperature,202406181200,,73.4
501529,Toli Toli,t,Temperature,202406181800,,22
501529,Toli Toli,t,Temperature,202406181800,,71.6
501529,Toli Toli,t,Temperature,202406190000,,24
501529,Toli Toli,t,Temperature,202406190000,,75.2
501529,Toli Toli,t,Temperature,202406190600,,24
501529,Toli Toli,t,Temperature,202406190600,,75.2
501529,Toli Toli,t,Temperature,202406191200,,23
501529,Toli Toli,t,Temperature,202406191200,,73.4
501529,Toli Toli,t,Temperature,202406191800,,21
501529,Toli Toli,t,Temperature,202406191800,,69.8
501529,Toli Toli,t,Temperature,202406200000,,24
501529,Toli Toli,t,Temperature,202406200000,,75.2
501529,Toli Toli,t,Temperature,202406200600,,27
501529,Toli Toli,t,Temperature,202406200600,,80.6
501529,Toli Toli,t,Temperature,202406201200,,23
501529,Toli Toli,t,Temperature,202406201200,,73.4
501529,Toli Toli,t,Temperature,202406201800,,22
501529,Toli Toli,t,Temperature,202406201800,,71.6
501529,Toli Toli,weather,Weather,202406180000,,60
501529,Toli Toli,weather,Weather,202406180600,,1
501529,Toli Toli,weather,Weather,202406181200,,1
501529,Toli Toli,weather,Weather,202406181800,,60
501529,Toli Toli,weather,Weather,202406190000,,60
501529,Toli Toli,weather,Weather,202406190600,,60
501529,Toli Toli,weather,Weather,202406191200,,3
501529,Toli Toli,weather,Weather,202406191800,,1
501529,Toli Toli,weather,Weather,202406200000,,1
501529,Toli Toli,weather,Weather,202406200600,,1
501529,Toli Toli,weather,Weather,202406201200,,0
501529,Toli Toli,weather,Weather,202406201800,,1
501529,Toli Toli,wd,Wind direction,202406180000,,135
501529,Toli Toli,wd,Wind direction,202406180000,,SE
501529,Toli Toli,wd,Wind direction,202406180000,,13500
501529,Toli Toli,wd,Wind direction,202406180600,,270
501529,Toli Toli,wd,Wind direction,202406180600,,W
501529,Toli Toli,wd,Wind direction,202406180600,,27000
501529,Toli Toli,wd,Wind direction,202406181200,,0
501529,Toli Toli,wd,Wind direction,202406181200,,VARIABLE
501529,Toli Toli,wd,Wind direction,202406181200,,000
501529,Toli Toli,wd,Wind direction,202406181800,,0
501529,Toli Toli,wd,Wind direction,202406181800,,VARIABLE
501529,Toli Toli,wd,Wind direction,202406181800,,000
501529,Toli Toli,wd,Wind direction,202406190000,,247.5
501529,Toli Toli,wd,Wind direction,202406190000,,WSW
501529,Toli Toli,wd,Wind direction,202406190000,,24730
501529,Toli Toli,wd,Wind direction,202406190600,,270
501529,Toli Toli,wd,Wind direction,202406190600,,W
501529,Toli Toli,wd,Wind direction,202406190600,,27000
501529,Toli Toli,wd,Wind direction,202406191200,,67.5
501529,Toli Toli,wd,Wind direction,202406191200,,ENE
501529,Toli Toli,wd,Wind direction,202406191200,,6730
501529,Toli Toli,wd,Wind direction,202406191800,,67.5
501529,Toli Toli,wd,Wind direction,202406191800,,ENE
501529,Toli Toli,wd,Wind direction,202406191800,,6730
501529,Toli Toli,wd,Wind direction,202406200000,,0
501529,Toli Toli,wd,Wind direction,202406200000,,VARIABLE
501529,Toli Toli,wd,Wind direction,202406200000,,000
501529,Toli Toli,wd,Wind direction,202406200600,,270
501529,Toli Toli,wd,Wind direction,202406200600,,W
501529,Toli Toli,wd,Wind direction,202406200600,,27000
501529,Toli Toli,wd,Wind direction,202406201200,,67.5
501529,Toli Toli,wd,Wind direction,202406201200,,ENE
501529,Toli Toli,wd,Wind direction,202406201200,,6730
501529,Toli Toli,wd,Wind direction,202406201800,,45
501529,Toli Toli,wd,Wind direction,202406201800,,NE
501529,Toli Toli,wd,Wind direction,202406201800,,4500
501529,Toli Toli,ws,Wind speed,202406180000,,2
501529,Toli Toli,ws,Wind speed,202406180000,,2.3015589
501529,Toli Toli,ws,Wind speed,202406180000,,3.704
501529,Toli Toli,ws,Wind speed,202406180000,,1.028888888
501529,Toli Toli,ws,Wind speed,202406180600,,5
501529,Toli Toli,ws,Wind speed,202406180600,,5.75389725
501529,Toli Toli,ws,Wind speed,202406180600,,9.26
501529,Toli Toli,ws,Wind speed,202406180600,,2.57222222
501529,Toli Toli,ws,Wind speed,202406181200,,0
501529,Toli Toli,ws,Wind speed,202406181200,,0
501529,Toli Toli,ws,Wind speed,202406181200,,0
501529,Toli Toli,ws,Wind speed,202406181200,,0
501529,Toli Toli,ws,Wind speed,202406181800,,0
501529,Toli Toli,ws,Wind speed,202406181800,,0
501529,Toli Toli,ws,Wind speed,202406181800,,0
501529,Toli Toli,ws,Wind speed,202406181800,,0
501529,Toli Toli,ws,Wind speed,202406190000,,2
501529,Toli Toli,ws,Wind speed,202406190000,,2.3015589
501529,Toli Toli,ws,Wind speed,202406190000,,3.704
501529,Toli Toli,ws,Wind speed,202406190000,,1.028888888
501529,Toli Toli,ws,Wind speed,202406190600,,5
501529,Toli Toli,ws,Wind speed,202406190600,,5.75389725
501529,Toli Toli,ws,Wind speed,202406190600,,9.26
501529,Toli Toli,ws,Wind speed,202406190600,,2.57222222
501529,Toli Toli,ws,Wind speed,202406191200,,2
501529,Toli Toli,ws,Wind speed,202406191200,,2.3015589
501529,Toli Toli,ws,Wind speed,202406191200,,3.704
501529,Toli Toli,ws,Wind speed,202406191200,,1.028888888
501529,Toli Toli,ws,Wind speed,202406191800,,2
501529,Toli Toli,ws,Wind speed,202406191800,,2.3015589
501529,Toli Toli,ws,Wind speed,202406191800,,3.704
501529,Toli Toli,ws,Wind speed,202406191800,,1.028888888
501529,Toli Toli,ws,Wind speed,202406200000,,0
501529,Toli Toli,ws,Wind speed,202406200000,,0
501529,Toli Toli,ws,Wind speed,202406200000,,0
501529,Toli Toli,ws,Wind speed,202406200000,,0
501529,Toli Toli,ws,Wind speed,202406200600,,2
501529,Toli Toli,ws,Wind speed,202406200600,,2.3015589
501529,Toli Toli,ws,Wind speed,202406200600,,3.704
501529,Toli Toli,ws,Wind speed,202406200600,,1.028888888
501529,Toli Toli,ws,Wind speed,202406201200,,2
501529,Toli Toli,ws,Wind speed,202406201200,,2.3015589
501529,Toli Toli,ws,Wind speed,202406201200,,3.704
501529,Toli Toli,ws,Wind speed,202406201200,,1.028888888
501529,Toli Toli,ws,Wind speed,202406201800,,2
501529,Toli Toli,ws,Wind speed,202406201800,,2.3015589
501529,Toli Toli,ws,Wind speed,202406201800,,3.704
501529,Toli Toli,ws,Wind speed,202406201800,,1.028888888
